-1.1417035 0.059640712 66.6235 2.4991 4520.3143 8.8725 165.817 
-1.1426867 0.059865182 65.9697 2.5432 4432.5043 9.0538 167.5041 
-1.1418023 0.060005996 66.3201 2.5408 4478.8039 9.1272 168.0096 
-1.1399918 0.059545429 66.7338 2.5383 4535.9974 9.1635 168.7818 
-1.137859 0.059490091 65.8722 2.5368 4417.896 9.0594 166.4062 
